Dataset;X;Y;Container;Predicted label;True label;Label (descrete);Label (binary);Confusion matrix array
SAVEE;-20.162971;-9.359981;TSNE;;;neu;not;
SAVEE;-15.816738;-14.089789999999999;TSNE;;;neu;not;
SAVEE;-11.633281;-22.548325;TSNE;;;neu;not;
SAVEE;-18.185845999999998;-18.647041;TSNE;;;neu;not;
SAVEE;-19.8028;-14.764581;TSNE;;;neu;not;
SAVEE;-19.857536;-16.816935;TSNE;;;neu;not;
SAVEE;-17.58625;-19.208273000000002;TSNE;;;neu;not;
SAVEE;-20.33484;-19.846817;TSNE;;;neu;not;
SAVEE;-20.430378;-16.257513;TSNE;;;neu;not;
SAVEE;-21.605755;-17.299201999999998;TSNE;;;neu;not;
SAVEE;-18.03153;-10.492128;TSNE;;;neu;not;
SAVEE;-24.957033;-19.84458;TSNE;;;neu;not;
SAVEE;-12.982743;-14.674757999999999;TSNE;;;neu;not;
SAVEE;-21.540329;-17.1196;TSNE;;;neu;not;
SAVEE;-22.329296;-20.346335999999997;TSNE;;;neu;not;
SAVEE;-20.521148999999998;-8.17282;TSNE;;;neu;not;
SAVEE;-18.091335;-16.39992;TSNE;;;neu;not;
SAVEE;-22.433729999999997;-17.753584;TSNE;;;neu;not;
SAVEE;-18.927486;-23.124382;TSNE;;;neu;not;
SAVEE;-21.277014;-20.014677;TSNE;;;neu;not;
SAVEE;-19.392223;-20.490517;TSNE;;;neu;not;
SAVEE;-20.775831;-21.108416000000002;TSNE;;;neu;not;
SAVEE;-20.417676999999998;-18.186707000000002;TSNE;;;neu;not;
SAVEE;-18.600914000000003;-12.414507;TSNE;;;neu;not;
SAVEE;-21.417542;-16.072470000000006;TSNE;;;neu;not;
SAVEE;-17.052393;-9.498534;TSNE;;;sad;neg;
SAVEE;-26.365736;-19.330845;TSNE;;;sad;neg;
SAVEE;-12.970991;-15.160831;TSNE;;;sad;neg;
SAVEE;-18.673782;-17.217316;TSNE;;;sad;neg;
SAVEE;-19.575619;-23.359085;TSNE;;;sad;neg;
SAVEE;-19.515617000000002;-9.487817999999999;TSNE;;;sad;neg;
SAVEE;-15.34586;-13.748516;TSNE;;;sad;neg;
SAVEE;-12.532200999999999;-22.419043;TSNE;;;sad;neg;
SAVEE;-16.135907999999993;-15.877359;TSNE;;;sad;neg;
SAVEE;-23.114807;-16.112454999999994;TSNE;;;sad;neg;
SAVEE;-17.091283999999998;-15.081248;TSNE;;;sad;neg;
SAVEE;-21.34095;-15.843570000000001;TSNE;;;sad;neg;
SAVEE;-13.008053;-23.452515;TSNE;;;sad;neg;
SAVEE;-20.294275;-18.061510000000002;TSNE;;;sad;neg;
SAVEE;-19.073027;-11.154175;TSNE;;;sad;neg;
SAVEE;-12.651927;-26.0763;TSNE;;;sur;not;
SAVEE;-26.385593;-19.89933;TSNE;;;sur;not;
SAVEE;-10.770469;-16.011116;TSNE;;;sur;not;
SAVEE;-21.142675;-22.23534;TSNE;;;sur;not;
SAVEE;-16.609837;-26.908640000000002;TSNE;;;sur;not;
SAVEE;-17.794033;-8.115435;TSNE;;;sur;not;
SAVEE;-16.586594;-20.478203;TSNE;;;sur;not;
SAVEE;-14.727839999999999;-23.529188;TSNE;;;sur;not;
SAVEE;-15.144264000000002;-18.131231;TSNE;;;sur;not;
SAVEE;-23.772323999999998;-21.776552;TSNE;;;sur;not;
SAVEE;-11.326766000000001;-20.70691;TSNE;;;sur;not;
SAVEE;-17.461976999999994;-21.710728;TSNE;;;sur;not;
SAVEE;-16.157204;-17.160389000000002;TSNE;;;sur;not;
SAVEE;-15.950345;-19.310015;TSNE;;;sur;not;
SAVEE;-15.987135;-19.427671;TSNE;;;sur;not;
TESS;25.566965;-6.5454235;TSNE;;;hap;not;
TESS;19.311003;-5.148519;TSNE;;;fea;neg;
TESS;-4.5517683;18.233232;TSNE;;;sad;neg;
TESS;3.8002712999999995;-20.149546;TSNE;;;ang;neg;
TESS;14.066639000000002;5.1280193;TSNE;;;sur;not;
TESS;16.544624;7.6591960000000014;TSNE;;;sur;not;
TESS;3.9951906000000004;-0.58411354;TSNE;;;neu;not;
TESS;17.071789000000006;-7.8146796;TSNE;;;fea;neg;
TESS;-6.2628055;16.75708;TSNE;;;sad;neg;
TESS;22.409672;-2.8976471;TSNE;;;fea;neg;
TESS;-8.638548;0.28378195;TSNE;;;sur;not;
TESS;6.0866089999999975;18.714216;TSNE;;;dis;neg;
TESS;-24.930623999999998;6.400627;TSNE;;;sad;neg;
TESS;22.964760000000002;-5.6968393;TSNE;;;hap;not;
TESS;-3.3862697999999996;-23.28971;TSNE;;;fea;neg;
TESS;-13.013505;3.4494665;TSNE;;;sur;not;
TESS;14.4090605;7.3760410000000025;TSNE;;;sur;not;
TESS;23.135513;-9.880136;TSNE;;;hap;not;
TESS;7.9767404000000015;18.494549;TSNE;;;dis;neg;
TESS;9.15894;15.401568;TSNE;;;dis;neg;
TESS;-18.407635;6.9339056;TSNE;;;dis;neg;
TESS;-5.6269860000000005;16.345213;TSNE;;;sad;neg;
TESS;-6.725395;18.501215;TSNE;;;sad;neg;
TESS;-7.622064599999999;-22.096869;TSNE;;;fea;neg;
TESS;-9.18436;5.3644643;TSNE;;;hap;not;
TESS;-20.399666;1.9476651999999999;TSNE;;;dis;neg;
TESS;-4.0167975;-18.73173;TSNE;;;fea;neg;
TESS;4.544568;-21.155336;TSNE;;;ang;neg;
TESS;22.348574;-9.896417;TSNE;;;hap;not;
TESS;23.739815;4.359230999999999;TSNE;;;ang;neg;
TESS;-7.3691463000000015;-23.630979999999997;TSNE;;;fea;neg;
TESS;-5.2212086;2.2198900000000004;TSNE;;;sur;not;
TESS;4.815395400000001;14.110579999999999;TSNE;;;dis;neg;
TESS;-25.950670000000002;-0.20247103;TSNE;;;neu;not;
TESS;-24.675749;-0.3821375;TSNE;;;neu;not;
TESS;-26.46229000000001;5.522289;TSNE;;;sad;neg;
TESS;25.939646;-8.473986;TSNE;;;hap;not;
TESS;26.271294;3.2368047000000004;TSNE;;;ang;neg;
TESS;14.446276999999998;6.503017;TSNE;;;sur;not;
TESS;-26.605206;-2.8280041000000002;TSNE;;;neu;not;
TESS;-10.775604;5.51451;TSNE;;;hap;not;
TESS;1.4064716;-5.472238;TSNE;;;neu;not;
TESS;-10.427041000000001;17.618195999999994;TSNE;;;neu;not;
TESS;3.3462476999999997;-20.229145000000006;TSNE;;;ang;neg;
TESS;-26.49847;-1.8122460999999999;TSNE;;;neu;not;
TESS;-6.7947380000000015;1.5446174;TSNE;;;sur;not;
TESS;2.4342155;-3.1342337000000002;TSNE;;;neu;not;
TESS;-9.926509;1.6760869999999999;TSNE;;;hap;not;
TESS;22.811338;-7.0654910000000015;TSNE;;;hap;not;
TESS;-6.359939;18.521284;TSNE;;;sad;neg;
TESS;28.07449;2.2132707000000003;TSNE;;;ang;neg;
TESS;-11.503821;-5.5960712;TSNE;;;hap;not;
TESS;2.6894956000000003;-2.5963151;TSNE;;;neu;not;
TESS;-25.09818;4.871575;TSNE;;;sad;neg;
TESS;-26.836105;5.088443;TSNE;;;sad;neg;
TESS;-22.870775;-6.101449;TSNE;;;neu;not;
TESS;-23.669992;-6.1627870000000025;TSNE;;;neu;not;
TESS;-13.248995;2.0015419999999997;TSNE;;;sur;not;
TESS;1.7926369;-16.936945;TSNE;;;ang;neg;
TESS;1.8427876;-3.7441410000000004;TSNE;;;neu;not;
TESS;-3.169926;-23.361572;TSNE;;;fea;neg;
TESS;-25.113977;2.7233297999999997;TSNE;;;sad;neg;
TESS;-26.493608000000002;-1.9726781000000002;TSNE;;;neu;not;
TESS;25.469498;6.1161449999999995;TSNE;;;ang;neg;
TESS;4.481971;1.427384;TSNE;;;neu;not;
TESS;-2.888753;4.1598034;TSNE;;;sur;not;
TESS;-5.8729076;-18.758983999999998;TSNE;;;fea;neg;
TESS;-24.868078;-2.087573;TSNE;;;neu;not;
TESS;1.5518985;-20.139738;TSNE;;;ang;neg;
TESS;-20.249088;1.4616902;TSNE;;;dis;neg;
TESS;-28.730452000000003;3.4361174;TSNE;;;sad;neg;
TESS;-10.210914;0.10262259;TSNE;;;sur;not;
TESS;26.328957;1.6656822;TSNE;;;ang;neg;
TESS;-7.8984289999999975;5.1335497000000005;TSNE;;;hap;not;
TESS;2.4286312999999997;-3.64745;TSNE;;;neu;not;
TESS;-7.159362299999999;-2.4381216;TSNE;;;sur;not;
TESS;-18.616264;1.6104593;TSNE;;;dis;neg;
TESS;3.2258596;-3.5966712999999997;TSNE;;;neu;not;
TESS;-7.570492999999999;2.4958709999999997;TSNE;;;sur;not;
TESS;-26.173738;3.921575;TSNE;;;sad;neg;
TESS;2.2201438;-5.102327;TSNE;;;neu;not;
TESS;-5.3967247;-23.56944;TSNE;;;fea;neg;
TESS;-24.39201700000001;3.5754193999999995;TSNE;;;sad;neg;
TESS;-5.091721;18.3232;TSNE;;;sad;neg;
TESS;-4.5878305;17.288157;TSNE;;;sad;neg;
TESS;-22.425943;-4.533436;TSNE;;;neu;not;
TESS;-6.8775473;1.2371191000000001;TSNE;;;sur;not;
TESS;-27.050071999999997;8.547317999999999;TSNE;;;fea;neg;
TESS;20.4823;-0.2555657;TSNE;;;fea;neg;
TESS;-16.614367;4.357615;TSNE;;;dis;neg;
TESS;6.341241;17.085735;TSNE;;;dis;neg;
TESS;-9.458147;1.8383565;TSNE;;;hap;not;
TESS;4.0826426;-22.36721;TSNE;;;ang;neg;
TESS;13.984038;7.6449747000000015;TSNE;;;sur;not;
TESS;-5.9312366999999995;-21.064978;TSNE;;;fea;neg;
TESS;3.1307068;-2.5892582;TSNE;;;neu;not;
TESS;-5.7175264000000015;2.7927517999999996;TSNE;;;hap;not;
TESS;4.592741;1.6882386000000005;TSNE;;;neu;not;
TESS;-11.432808;8.755508;TSNE;;;hap;not;
TESS;-25.30891;-2.8017144;TSNE;;;neu;not;
TESS;18.967;-4.2690095999999995;TSNE;;;fea;neg;
TESS;-7.892247999999999;4.8298917;TSNE;;;hap;not;
TESS;-19.399963;5.355673;TSNE;;;dis;neg;
TESS;25.41432600000001;2.7255409999999998;TSNE;;;ang;neg;
TESS;-12.719289;-6.4496465;TSNE;;;hap;not;
TESS;20.062368;-0.68634546;TSNE;;;fea;neg;
TESS;-0.6750808;-17.987023999999995;TSNE;;;ang;neg;
TESS;25.3536;-8.819560000000003;TSNE;;;hap;not;
TESS;1.7305386999999999;-21.454475;TSNE;;;ang;neg;
TESS;-4.692543;-22.788624;TSNE;;;fea;neg;
TESS;29.655056;1.8155419999999998;TSNE;;;ang;neg;
TESS;5.499364;18.366806;TSNE;;;dis;neg;
TESS;19.544456;4.6426099999999995;TSNE;;;sur;not;
TESS;-17.558481;1.2941315;TSNE;;;dis;neg;
TESS;24.64967;1.4127713;TSNE;;;ang;neg;
TESS;-5.1440864;-22.002985;TSNE;;;fea;neg;
TESS;-25.838120999999997;-3.7003455;TSNE;;;neu;not;
TESS;-10.496843;-4.964219;TSNE;;;sur;not;
TESS;13.176143;7.5273185;TSNE;;;sur;not;
TESS;-5.5376678;19.402393;TSNE;;;sad;neg;
TESS;-17.634714000000006;-5.73335;TSNE;;;dis;neg;
TESS;-7.4833193;-22.034092;TSNE;;;fea;neg;
TESS;23.985216;-8.04391;TSNE;;;hap;not;
TESS;16.61166;-1.9907973;TSNE;;;fea;neg;
TESS;3.7864175;-4.365671;TSNE;;;neu;not;
TESS;23.568165;-4.3392634;TSNE;;;hap;not;
TESS;-9.437593;7.0652046;TSNE;;;hap;not;
TESS;13.614912;7.4524813;TSNE;;;sur;not;
TESS;-15.931323;6.483378;TSNE;;;dis;neg;
TESS;-8.464217999999999;6.3285823;TSNE;;;hap;not;
TESS;4.970578;17.849884;TSNE;;;dis;neg;
TESS;25.511257;-4.2196736;TSNE;;;ang;neg;
TESS;-21.181385000000002;-5.154936;TSNE;;;sad;neg;
TESS;-11.838602;7.8698664;TSNE;;;sur;not;
TESS;-11.099746000000001;8.559814;TSNE;;;hap;not;
TESS;27.609459;-2.7893738999999997;TSNE;;;ang;neg;
TESS;5.827797;17.8274;TSNE;;;dis;neg;
TESS;-7.6226600000000015;16.495821;TSNE;;;sad;neg;
TESS;-26.705472999999998;-3.0717807;TSNE;;;neu;not;
TESS;10.258901;15.999013;TSNE;;;dis;neg;
TESS;26.612988;-1.1155714;TSNE;;;ang;neg;
TESS;27.748207;-0.09160602;TSNE;;;ang;neg;
TESS;-8.253751;-21.4987;TSNE;;;fea;neg;
TESS;7.8323836;12.988788000000001;TSNE;;;dis;neg;
TESS;-3.5979111000000006;-22.732029;TSNE;;;fea;neg;
TESS;1.0107466;-3.2684221;TSNE;;;neu;not;
TESS;11.691226;8.066333;TSNE;;;sur;not;
TESS;18.011105;-3.4884693999999996;TSNE;;;fea;neg;
TESS;18.314194;-3.699469;TSNE;;;fea;neg;
TESS;13.756704000000001;8.123642;TSNE;;;sur;not;
TESS;-26.045706;-1.5828489;TSNE;;;neu;not;
TESS;23.117361;-5.983601999999999;TSNE;;;hap;not;
TESS;12.937132;6.3529425;TSNE;;;sur;not;
TESS;-12.964372000000001;3.0512772;TSNE;;;sur;not;
TESS;-23.371976999999998;6.25817;TSNE;;;sad;neg;
TESS;-19.926873999999998;-6.6488194000000025;TSNE;;;sad;neg;
TESS;25.427366;-9.661747;TSNE;;;hap;not;
TESS;-9.33243;-1.4530066000000001;TSNE;;;sur;not;
TESS;20.145514000000002;-4.731877;TSNE;;;fea;neg;
TESS;24.569271;-10.04216;TSNE;;;hap;not;
TESS;15.817691;6.4277690000000005;TSNE;;;sur;not;
TESS;23.979574;4.173738;TSNE;;;ang;neg;
TESS;27.958273;0.0059567513;TSNE;;;ang;neg;
TESS;-5.1803045;15.666635500000002;TSNE;;;sad;neg;
TESS;-26.151474;5.562597;TSNE;;;sad;neg;
TESS;26.085339;0.5530929;TSNE;;;ang;neg;
TESS;20.061382000000002;0.2268772;TSNE;;;fea;neg;
TESS;3.0090492;-3.9700627;TSNE;;;neu;not;
TESS;-13.11839;2.0906796;TSNE;;;sur;not;
TESS;-25.007488000000002;2.2613492;TSNE;;;sad;neg;
TESS;-5.777138;-17.823795;TSNE;;;fea;neg;
TESS;18.824778;-2.4491513;TSNE;;;fea;neg;
TESS;-17.863024;-4.872096;TSNE;;;dis;neg;
TESS;-6.4395437000000015;14.265723000000001;TSNE;;;sad;neg;
TESS;14.485570999999998;-0.25542992;TSNE;;;fea;neg;
TESS;-25.940725;-3.8464496;TSNE;;;neu;not;
TESS;-4.852484;-18.858045999999998;TSNE;;;fea;neg;
TESS;-7.3513813;18.414188;TSNE;;;sad;neg;
TESS;-23.797897;4.206618;TSNE;;;sad;neg;
TESS;0.74735224;-20.018538;TSNE;;;ang;neg;
TESS;7.946409;16.133976;TSNE;;;dis;neg;
TESS;5.3470407;-21.321842;TSNE;;;ang;neg;
TESS;3.8325074;-17.697897;TSNE;;;ang;neg;
TESS;2.712353;-17.977194;TSNE;;;ang;neg;
TESS;7.4011254;19.094717000000006;TSNE;;;dis;neg;
TESS;-19.03496;3.068979;TSNE;;;dis;neg;
TESS;-4.872710700000002;17.804385999999994;TSNE;;;sad;neg;
TESS;-4.420471;18.841825;TSNE;;;sad;neg;
TESS;1.3525822;-0.9218959000000001;TSNE;;;neu;not;
TESS;-13.405473;3.2803964999999997;TSNE;;;sur;not;
TESS;-8.359022;3.7755203;TSNE;;;hap;not;
TESS;15.431823999999999;5.3187504;TSNE;;;sur;not;
TESS;28.190384;-0.74855816;TSNE;;;ang;neg;
TESS;4.76245;-3.4636714;TSNE;;;neu;not;
TESS;19.231731;-2.3677905;TSNE;;;fea;neg;
TESS;14.785533;6.6739182;TSNE;;;sur;not;
TESS;24.506706;-8.790633;TSNE;;;hap;not;
TESS;-3.9681599999999997;-19.653044;TSNE;;;fea;neg;
TESS;7.489151;16.059448;TSNE;;;dis;neg;
TESS;-19.801565;1.1047603000000001;TSNE;;;dis;neg;
TESS;1.8897505;17.7766;TSNE;;;dis;neg;
TESS;-26.01616;3.3975760000000004;TSNE;;;sad;neg;
TESS;3.457043;-5.245311;TSNE;;;neu;not;
TESS;-7.1344523;-20.719044;TSNE;;;fea;neg;
TESS;-9.1056185;4.6007724;TSNE;;;hap;not;
TESS;3.5340404999999997;-0.89185846;TSNE;;;neu;not;
TESS;2.5225804;-20.142612;TSNE;;;ang;neg;
TESS;-22.99793;3.3103095999999996;TSNE;;;sad;neg;
TESS;-13.218766;-5.236755400000002;TSNE;;;hap;not;
TESS;-5.1400185;-22.7355;TSNE;;;fea;neg;
TESS;28.837507000000002;-0.54047596;TSNE;;;ang;neg;
TESS;-4.696153;-21.700914;TSNE;;;fea;neg;
TESS;-7.0448512999999995;0.27959824;TSNE;;;sur;not;
TESS;17.286633;6.532163;TSNE;;;sur;not;
TESS;15.687579999999999;5.187941;TSNE;;;sur;not;
TESS;29.258183000000002;0.34797293;TSNE;;;ang;neg;
TESS;-15.361935999999998;-5.5481305;TSNE;;;dis;neg;
TESS;23.326109;-6.1732510000000005;TSNE;;;hap;not;
TESS;21.894651;-9.164017;TSNE;;;hap;not;
TESS;7.7550789999999985;19.713545;TSNE;;;dis;neg;
TESS;9.571609500000001;15.507762;TSNE;;;dis;neg;
TESS;26.220515999999996;-0.59252006;TSNE;;;ang;neg;
TESS;14.391206;6.035343;TSNE;;;sur;not;
TESS;-25.676172;2.238188;TSNE;;;sad;neg;
TESS;-9.574939;5.791163;TSNE;;;hap;not;
TESS;-17.99879;3.7886919999999997;TSNE;;;dis;neg;
TESS;-5.1697435;-19.200176000000006;TSNE;;;fea;neg;
TESS;-8.8374;3.2170446;TSNE;;;hap;not;
TESS;13.492532;6.032305;TSNE;;;sur;not;
TESS;1.5630991;-18.484842;TSNE;;;ang;neg;
TESS;-22.503605;4.6567955;TSNE;;;sad;neg;
TESS;-6.181329;16.532175;TSNE;;;sad;neg;
TESS;27.114523;-9.558713000000001;TSNE;;;hap;not;
TESS;-9.137429;3.3685330999999996;TSNE;;;hap;not;
TESS;-24.326956;-6.1018534;TSNE;;;neu;not;
TESS;-12.289944;4.5681970000000005;TSNE;;;sur;not;
TESS;6.200977;16.639534;TSNE;;;dis;neg;
TESS;-22.34167;6.8969039999999975;TSNE;;;sad;neg;
TESS;4.3276887;15.762659;TSNE;;;dis;neg;
TESS;-24.191457999999997;-1.047525;TSNE;;;neu;not;
TESS;4.1240354;16.016820000000006;TSNE;;;dis;neg;
TESS;24.657685999999998;-7.7496342999999985;TSNE;;;hap;not;
TESS;2.8158796;-19.126524;TSNE;;;ang;neg;
TESS;26.899368;2.0049490000000003;TSNE;;;ang;neg;
TESS;-0.16368023;-18.39975;TSNE;;;ang;neg;
TESS;25.739588;2.5793138;TSNE;;;ang;neg;
TESS;-4.5445495000000005;-24.111539999999998;TSNE;;;fea;neg;
TESS;-15.58724;8.116394;TSNE;;;dis;neg;
TESS;19.21564;2.4572597000000003;TSNE;;;fea;neg;
TESS;4.2562065;0.5315813;TSNE;;;neu;not;
TESS;3.0771349999999997;-2.6982708;TSNE;;;neu;not;
TESS;-4.633118;-20.140444;TSNE;;;fea;neg;
TESS;-17.374502;-5.5220910000000005;TSNE;;;dis;neg;
TESS;-11.807102;-2.4201121;TSNE;;;sur;not;
TESS;17.464985000000002;7.763328;TSNE;;;sur;not;
TESS;-6.1198907;14.939523000000001;TSNE;;;sad;neg;
TESS;-6.2617774000000015;-20.199787;TSNE;;;fea;neg;
TESS;18.951715;0.32285976;TSNE;;;fea;neg;
TESS;15.82085;4.6779985;TSNE;;;sur;not;
TESS;-9.036412;19.431376999999998;TSNE;;;sad;neg;
TESS;-23.771307;-5.4457955;TSNE;;;neu;not;
TESS;-11.820372;1.335912;TSNE;;;sur;not;
TESS;13.866303;7.6984744;TSNE;;;sur;not;
TESS;-12.88283;3.6151009;TSNE;;;sur;not;
TESS;-27.422245;2.9499514;TSNE;;;neu;not;
TESS;-24.691053;-1.5305725000000001;TSNE;;;neu;not;
TESS;11.929534;16.56048;TSNE;;;dis;neg;
TESS;0.7934342;-20.724432;TSNE;;;ang;neg;
TESS;-3.9024867999999997;-20.815826;TSNE;;;fea;neg;
TESS;27.830954;1.0153838;TSNE;;;ang;neg;
TESS;-5.347014;-20.549303;TSNE;;;fea;neg;
TESS;-22.690839999999998;-5.404721299999999;TSNE;;;neu;not;
TESS;-4.9639025000000006;19.727919;TSNE;;;sad;neg;
TESS;-11.173241;2.8760943;TSNE;;;hap;not;
TESS;24.763447;-10.138137;TSNE;;;hap;not;
TESS;-26.393034000000004;4.5675945;TSNE;;;sad;neg;
TESS;20.988068;-3.3793325;TSNE;;;fea;neg;
TESS;-8.077314;0.6121266;TSNE;;;sur;not;
TESS;-16.89724;5.7049199999999995;TSNE;;;dis;neg;
TESS;21.589813;3.0132747;TSNE;;;fea;neg;
TESS;3.9325072999999997;-3.2660223999999998;TSNE;;;neu;not;
TESS;6.098977;18.61514;TSNE;;;dis;neg;
TESS;-0.7436272;-17.858376999999994;TSNE;;;ang;neg;
TESS;19.537195;-1.2479776000000002;TSNE;;;fea;neg;
TESS;23.694038;3.9858687000000006;TSNE;;;ang;neg;
TESS;15.329911;7.4360867;TSNE;;;sur;not;
TESS;-9.794744;3.7162163;TSNE;;;hap;not;
TESS;19.828354;-4.256382;TSNE;;;fea;neg;
TESS;2.7252400000000003;-4.0159807;TSNE;;;neu;not;
TESS;-25.596899;-2.0179856;TSNE;;;neu;not;
TESS;-13.954848000000002;-4.050237;TSNE;;;sur;not;
TESS;-15.667384;4.586353;TSNE;;;dis;neg;
TESS;6.3103957;16.261736;TSNE;;;dis;neg;
TESS;1.7682266;3.640843;TSNE;;;neu;not;
TESS;-5.252628;16.04731;TSNE;;;sad;neg;
TESS;-9.519028;7.010111;TSNE;;;hap;not;
TESS;-6.4852433;3.3120297999999995;TSNE;;;sur;not;
TESS;12.179203;7.8059697;TSNE;;;sur;not;
TESS;-16.579891;-1.4667569;TSNE;;;sad;neg;
TESS;20.287636;0.429893;TSNE;;;fea;neg;
TESS;7.767434599999999;17.971985;TSNE;;;dis;neg;
TESS;26.956856;0.70712626;TSNE;;;ang;neg;
TESS;-4.27728;-20.050086999999998;TSNE;;;fea;neg;
TESS;4.138732;-1.2920976999999998;TSNE;;;neu;not;
TESS;4.349753400000001;-21.19502;TSNE;;;ang;neg;
TESS;-8.554976;0.16374126;TSNE;;;sur;not;
TESS;26.349926;1.5618867;TSNE;;;ang;neg;
TESS;-10.777299000000001;1.369065;TSNE;;;hap;not;
TESS;-6.7531149999999975;-23.087175;TSNE;;;fea;neg;
TESS;17.13128;-7.970471000000001;TSNE;;;hap;not;
TESS;-27.9897;2.9114232;TSNE;;;sad;neg;
TESS;-9.34887;6.54174;TSNE;;;hap;not;
TESS;28.696597999999998;-0.21062689;TSNE;;;ang;neg;
TESS;-11.308193;-3.3553545;TSNE;;;sur;not;
TESS;27.67578300000001;-0.7957246;TSNE;;;ang;neg;
TESS;7.2493089999999984;17.819473000000006;TSNE;;;dis;neg;
TESS;-5.1514926;15.349251999999998;TSNE;;;sad;neg;
TESS;3.1851165;1.3974794;TSNE;;;neu;not;
TESS;-19.048723000000006;4.1002517;TSNE;;;dis;neg;
TESS;22.537294;-7.3232990000000004;TSNE;;;hap;not;
TESS;-25.562353;-1.6355541;TSNE;;;neu;not;
TESS;23.64786;-6.26754;TSNE;;;hap;not;
TESS;5.693129;18.762094;TSNE;;;dis;neg;
TESS;-24.642435;2.6585767000000002;TSNE;;;sad;neg;
TESS;1.5532721;-21.818329000000002;TSNE;;;ang;neg;
TESS;1.6278245;-5.0327782999999995;TSNE;;;neu;not;
TESS;23.131268;-9.24339;TSNE;;;hap;not;
TESS;23.11192;-7.077033999999999;TSNE;;;hap;not;
TESS;-27.232484999999997;2.6276189999999997;TSNE;;;neu;not;
TESS;24.682484;-6.831992999999999;TSNE;;;hap;not;
TESS;13.146493;4.8740416;TSNE;;;sur;not;
TESS;28.898907;0.32074156;TSNE;;;ang;neg;
TESS;-7.9390306;4.3462076;TSNE;;;hap;not;
TESS;-24.226689999999998;-2.178754;TSNE;;;neu;not;
TESS;8.10264;17.221155;TSNE;;;dis;neg;
TESS;-6.341703;18.870279999999998;TSNE;;;sad;neg;
TESS;-4.4724402;-20.72644;TSNE;;;fea;neg;
TESS;2.0211275;-18.898020000000002;TSNE;;;ang;neg;
TESS;12.601349;7.2572303;TSNE;;;sur;not;
TESS;25.371714;1.3720614;TSNE;;;ang;neg;
TESS;-3.8338356;-21.477552;TSNE;;;fea;neg;
TESS;-9.209022000000001;5.4054203;TSNE;;;hap;not;
TESS;-9.015644;4.5795064000000005;TSNE;;;hap;not;
TESS;8.217376;17.569162;TSNE;;;dis;neg;
TESS;13.986973999999998;3.6806214;TSNE;;;sur;not;
TESS;17.879179;-4.423209;TSNE;;;fea;neg;
TESS;-15.528063000000001;8.108981;TSNE;;;dis;neg;
TESS;-5.3839426;-20.571669;TSNE;;;fea;neg;
TESS;-23.95646;5.6737779999999995;TSNE;;;sad;neg;
TESS;-0.39121813;-16.896084;TSNE;;;ang;neg;
TESS;17.591793;-3.5521274;TSNE;;;fea;neg;
TESS;-7.641992;16.269175;TSNE;;;sad;neg;
TESS;-6.4721910000000005;3.3578513;TSNE;;;hap;not;
TESS;20.236464;0.31784442;TSNE;;;fea;neg;
TESS;-6.032153599999999;-21.390026000000002;TSNE;;;fea;neg;
TESS;-10.900314999999999;0.6112217;TSNE;;;sur;not;
TESS;10.529442;14.686755999999999;TSNE;;;dis;neg;
TESS;-12.134917;-3.5990464999999996;TSNE;;;sur;not;
TESS;-10.165281;4.7433977;TSNE;;;hap;not;
TESS;-27.076609;-3.8215108;TSNE;;;neu;not;
TESS;-8.988812;16.001219;TSNE;;;sad;neg;
TESS;-16.92391;-4.4620295;TSNE;;;dis;neg;
TESS;-26.963285;-3.1118574;TSNE;;;neu;not;
TESS;-25.975769;5.470288;TSNE;;;sad;neg;
TESS;4.5606394;16.822554;TSNE;;;dis;neg;
TESS;-20.459223;-5.442122;TSNE;;;sad;neg;
TESS;18.029434;-2.2776918;TSNE;;;fea;neg;
TESS;-11.907326;-5.933178400000001;TSNE;;;hap;not;
TESS;15.477514999999999;8.019421000000001;TSNE;;;sur;not;
TESS;-6.7905940000000005;18.173632;TSNE;;;sad;neg;
TESS;18.036402;8.643622;TSNE;;;sur;not;
TESS;19.52189;-2.2389317;TSNE;;;fea;neg;
TESS;26.003588;-7.270647;TSNE;;;hap;not;
TESS;-23.959656;-5.4671449999999995;TSNE;;;neu;not;
TESS;22.9072;-2.9806472999999998;TSNE;;;fea;neg;
TESS;22.715204;-7.144424000000001;TSNE;;;hap;not;
TESS;17.90725;9.760315;TSNE;;;sur;not;
TESS;4.7084947;2.3249383;TSNE;;;neu;not;
TESS;14.510153;-0.26233095;TSNE;;;fea;neg;
TESS;-16.387869;-1.7655697;TSNE;;;sad;neg;
TESS;-7.762435400000001;18.670506;TSNE;;;sad;neg;
TESS;3.8206332;-2.5949757;TSNE;;;neu;not;
TESS;-23.297445;8.830249;TSNE;;;sad;neg;
TESS;-8.336338;17.398232999999998;TSNE;;;sad;neg;
TESS;-10.706545;1.7880547999999998;TSNE;;;hap;not;
TESS;14.8168125;4.517718299999999;TSNE;;;sur;not;
TESS;21.968246;3.7500497999999998;TSNE;;;fea;neg;
TESS;17.815321;-2.9364386000000002;TSNE;;;fea;neg;
TESS;-11.047738;2.404473;TSNE;;;hap;not;
TESS;26.67758;0.30304283;TSNE;;;ang;neg;
TESS;-25.899601;-4.7580824;TSNE;;;neu;not;
TESS;24.507046;-6.223960400000001;TSNE;;;hap;not;
TESS;-12.333219;3.321595;TSNE;;;sur;not;
TESS;1.8160158;-2.5054814999999997;TSNE;;;neu;not;
