name;label;frameTime;F0semitoneFrom27.5Hz_sma3nz_amean;F0semitoneFrom27.5Hz_sma3nz_stddevNorm;F0semitoneFrom27.5Hz_sma3nz_percentile20.0;F0semitoneFrom27.5Hz_sma3nz_percentile50.0;F0semitoneFrom27.5Hz_sma3nz_percentile80.0;F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2;F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope;F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope;loudness_sma3_amean;loudness_sma3_stddevNorm;loudness_sma3_percentile20.0;loudness_sma3_percentile50.0;loudness_sma3_percentile80.0;loudness_sma3_pctlrange0-2;loudness_sma3_meanRisingSlope;loudness_sma3_stddevRisingSlope;loudness_sma3_meanFallingSlope;loudness_sma3_stddevFallingSlope;spectralFlux_sma3_amean;spectralFlux_sma3_stddevNorm;mfcc1_sma3_amean;mfcc1_sma3_stddevNorm;mfcc2_sma3_amean;mfcc2_sma3_stddevNorm;mfcc3_sma3_amean;mfcc3_sma3_stddevNorm;mfcc4_sma3_amean;mfcc4_sma3_stddevNorm;jitterLocal_sma3nz_amean;jitterLocal_sma3nz_stddevNorm;shimmerLocaldB_sma3nz_amean;shimmerLocaldB_sma3nz_stddevNorm;HNRdBACF_sma3nz_amean;HNRdBACF_sma3nz_stddevNorm;logRelF0-H1-H2_sma3nz_amean;logRelF0-H1-H2_sma3nz_stddevNorm;logRelF0-H1-A3_sma3nz_amean;logRelF0-H1-A3_sma3nz_stddevNorm;F1frequency_sma3nz_amean;F1frequency_sma3nz_stddevNorm;F1bandwidth_sma3nz_amean;F1bandwidth_sma3nz_stddevNorm;F1amplitudeLogRelF0_sma3nz_amean;F1amplitudeLogRelF0_sma3nz_stddevNorm;F2frequency_sma3nz_amean;F2frequency_sma3nz_stddevNorm;F2bandwidth_sma3nz_amean;F2bandwidth_sma3nz_stddevNorm;F2amplitudeLogRelF0_sma3nz_amean;F2amplitudeLogRelF0_sma3nz_stddevNorm;F3frequency_sma3nz_amean;F3frequency_sma3nz_stddevNorm;F3bandwidth_sma3nz_amean;F3bandwidth_sma3nz_stddevNorm;F3amplitudeLogRelF0_sma3nz_amean;F3amplitudeLogRelF0_sma3nz_stddevNorm;alphaRatioV_sma3nz_amean;alphaRatioV_sma3nz_stddevNorm;hammarbergIndexV_sma3nz_amean;hammarbergIndexV_sma3nz_stddevNorm;slopeV0-500_sma3nz_amean;slopeV0-500_sma3nz_stddevNorm;slopeV500-1500_sma3nz_amean;slopeV500-1500_sma3nz_stddevNorm;spectralFluxV_sma3nz_amean;spectralFluxV_sma3nz_stddevNorm;mfcc1V_sma3nz_amean;mfcc1V_sma3nz_stddevNorm;mfcc2V_sma3nz_amean;mfcc2V_sma3nz_stddevNorm;mfcc3V_sma3nz_amean;mfcc3V_sma3nz_stddevNorm;mfcc4V_sma3nz_amean;mfcc4V_sma3nz_stddevNorm;alphaRatioUV_sma3nz_amean;hammarbergIndexUV_sma3nz_amean;slopeUV0-500_sma3nz_amean;slopeUV500-1500_sma3nz_amean;spectralFluxUV_sma3nz_amean;loudnessPeaksPerSec;VoicedSegmentsPerSec;MeanVoicedSegmentLengthSec;StddevVoicedSegmentLengthSec;MeanUnvoicedSegmentLength;StddevUnvoicedSegmentLength;equivalentSoundLevel_dBp;label_2
'OAF_keg_fear';fea;0.0;40.23045;0.03090808;39.47035;40.07092;40.68004000000001;1.20969;45.56657;54.21059;18.47766;6.926121000000001;0.4404462000000001;0.6198182;0.1408838;0.4259506;0.634636;0.4937523;4.432529;2.689261;4.270042;1.7880779999999998;0.15054189999999998;0.8676983;19.0445;1.034069;5.362146;2.2105080000000004;0.3505949;54.07854;1.215369;12.31811;0.01046124;1.09917;0.6025819;0.928837;13.39847;0.1903505;10.30947;0.7276170999999999;16.8215;0.6306440999999999;485.1044;0.4401955;1215.722;0.1905349;-114.5332;-0.773329;1543.3239999999994;0.1834876;877.5939;0.4320261;-63.25428;-1.155586;2514.385;0.1562468;867.0773;0.4133513;-65.72704;-1.093186;-15.103320000000002;-0.6098531999999999;26.03139;0.3698647;0.03102809;0.8940949;-0.02805537;-0.5668908;0.1816942;0.7416106;27.1197;0.4383749;2.921086;3.51845;-4.526001;-3.979731;-0.1034161;-141.6531;-6.125465;13.9237;-0.04274771;-0.007333556;0.06054734;3.08642;1.282051;0.595;0.205;0.165;0.005;-29.55687;neg
'OAF_keg_happy';hap;0.0;39.35294;0.13828429999999994;32.527809999999995;40.23003;44.40745;11.87964;56.0924;23.74407;26.66392;35.06975;0.2614556;0.6404185;0.08741896;0.2609724;0.4030741;0.3156551;3.332951;1.330313;1.718379;1.393017;0.1011283;0.8477433000000001;16.67449;1.337386;11.11148;1.383383;-0.2447435;-87.59021;5.60331;2.507178;0.05771065;1.304215;0.5708234000000001;0.8986552999999999;10.07763;0.3285923;10.80347;0.8188576;22.2315;0.7185623999999999;638.6077;0.3571381;1227.755;0.2223725;-80.66701;-1.095013;1635.753;0.17156459999999998;902.315;0.3896335;-77.63393;-1.007562;2663.065;0.1220387;789.9079;0.3004251;-82.79393;-0.8998412;-17.508029999999998;-0.5156539000000001;29.79629000000001;0.4140675999999999;0.05073113;0.9542792;-0.02339111;-0.5837171999999999;0.13;0.6660497;26.13155;0.5953124;9.002221;1.853592;-6.612356;-3.173191;3.127519;4.5319980000000015;-9.782741;17.5312;-0.05933975;-0.005876971;0.04117228;2.747253;1.142857;0.61;0.36;0.16;0.09273618;-36.02321;pos
'OAF_keg_neutral';neu;0.0;33.16743;0.015031799999999996;32.85941;33.17288;33.41302;0.5536079;17.50386;15.636020000000002;7.2029190000000005;7.368705999999999;0.2134965;0.5284047;0.1011706;0.2292048;0.3077196;0.2065489;1.799373;0.5732765999999999;0.9133922;0.7077498999999999;0.04604798;0.6537338;25.8406;0.8304916999999999;16.09037;0.6363647;6.972784;2.484581;5.429949;2.2624310000000003;0.009152587;1.2824;0.5128514;0.9509888;11.54338;0.1396599;12.87128;0.7272927;30.33001;0.34513340000000003;483.528;0.3191658;1264.457;0.20992310000000008;-51.3371;-1.6829040000000002;1532.934;0.1686456;903.9588;0.326595;-65.00391;-1.18094;2498.673;0.12761889999999998;860.1307;0.4030204;-69.16658000000001;-1.07721;-20.493270000000006;-0.3978488;31.96553;0.3272805;0.05155673;0.7918001;-0.029207499999999997;-0.5956368000000001;0.05333443;0.5892014;34.98259;0.3636114;16.44181;0.5888009;3.456226;5.0298669999999985;4.307252;2.77264;-13.43335;22.75808;-0.06929737;-0.004318057;0.02492254;2.702703;1.117319;0.665;0.375;0.21;0.03;-37.15819000000001;neu
'OAF_keg_ps';sur;0.0;37.27587;0.1198279;33.82983;35.157090000000004;41.85048;8.020649;55.44349;30.69569000000001;56.17295;24.05247;0.4271571;0.7456754;0.1021075;0.401964;0.6724222;0.5703147;5.201029;1.777652;6.078287;4.498235;0.2195681;1.198153;17.856920000000006;1.282938;5.12065;3.1668;4.964813;4.1447400000000005;6.4053879999999985;2.286971;0.04238532;2.003426;0.6938975000000001;0.7879546;9.223735;0.3710308;18.53659;0.4335848;26.65166;0.5268541999999999;575.8007;0.4236117999999999;1270.206;0.1939638;-77.816;-1.207993;1602.497;0.1791883;832.8696;0.35484790000000005;-76.37867;-1.098056;2626.618;0.1140169;900.0702;0.3326402;-80.69553;-1.002941;-14.88919;-0.5955425999999999;25.57708;0.5141317;0.06743982;0.6460776;-0.02199149;-0.7278991;0.3025416;0.941725;29.317290000000003;0.4979223;2.679252;6.645455;-1.184106;-16.68652;4.919447;3.121569;-7.820419;15.3491;-0.04912058;-0.005770776;0.05851616;3.482587;1.020408;0.66;0.29;0.19666670000000008;0.06182412;-29.04686;pos
'OAF_keg_sad';sad;0.0;32.90522;0.1537437;32.98362;33.85348;36.51709;3.53347;12.01329;0.0;12.54423;0.0;0.2284861;0.6108599;0.07505801;0.2338306;0.3287837;0.2537257;1.470775;0.8095156;1.569612;0.6669195;0.05702;0.9247756;21.11583;1.0508959999999998;15.82914;0.7521051999999999;11.35125;1.322887;8.125527;1.592541;0.01959001;1.974906;0.5805016;0.9165911;10.67485;0.4132825;16.95127;0.7024224;31.67727;0.4553398;463.4311;0.2677139;1229.231;0.2260269;-66.30645;-1.38698;1565.655;0.1637234;810.0494;0.3442133;-76.57441999999998;-1.055157;2536.513;0.1325724;961.7237;0.3415382;-80.13663000000003;-0.9834616;-21.82791;-0.395394;31.87078;0.3771035;0.05927765;0.7565104;-0.03207164;-0.4312492;0.07013115;0.8320103999999999;33.007740000000005;0.34633220000000003;18.40357;0.6056226;8.716888;1.673615;8.74687;1.474626;-7.913148;16.03291;-0.05158791;-0.008138215;0.02958896;2.040816;0.8333334000000001;0.83;0.44;0.23;0.08485281;-34.60268;neg
'OAF_kick_angry';ang;0.0;39.19318;0.1195489;37.11979;38.36936;39.41323;2.293442;1376.36;1021.961;81.86829;174.2312;0.4629157999999999;0.8121851;0.06190598;0.386668;0.9155313;0.8536254000000001;6.001599;2.357438;5.440454;1.638942;0.2100453;0.9956174;13.46791;1.376924;5.576911;2.196896;-2.363659;-9.925271;4.850099;2.917;0.03643245;2.539578;0.8764018;0.8268476999999999;10.04636;0.5031146;18.44432;0.6339885999999999;24.18194;0.620784;538.6097;0.4856521;1154.193;0.24402270000000004;-123.4827;-0.7431685;1585.779;0.1823953;765.1853;0.2886812;-80.60424;-1.085598;2614.515;0.1653287;853.5937;0.5341848000000001;-84.86421999999997;-0.9895997;-12.77447;-0.7586275;26.3406;0.423433;0.04784561;0.7768182;-0.023684200000000002;-0.7066543000000001;0.3061494;0.6828481;21.90915;0.6303591;3.379399;3.5375050000000003;-12.67853;-1.811079;1.4594129999999998;9.519437;-14.23459;23.43689;-0.06959759;-0.008129168;0.05504613;3.04878;1.886793;0.33;0.33793490000000004;0.1325;0.08728545;-26.68066;neg
'OAF_kick_disgust';dis;0.0;32.95747;0.09046207;30.75761;33.0957;35.24394;4.4863300000000015;49.13071;24.36064;44.95869;34.79751;0.29064159999999994;0.7163106;0.06981883;0.2877663;0.4475544;0.3777356;2.129146;1.360723;2.66675;1.319988;0.1084103;0.9593006;18.6889;1.196205;8.948847;1.433015;9.276664;1.880729;8.426919999999999;1.823936;0.02913207;1.000651;0.6637014;0.871074;8.107592;0.4419826;10.63809;0.9189361;26.46553;0.4631577;489.0147;0.3529619;1222.654;0.2292771;-89.4938;-1.082474;1505.447;0.1551173;776.0912;0.3833557;-91.67792;-0.9678454;2547.36;0.1181191;761.6563;0.2560834;-95.15779;-0.9020001;-14.966029999999998;-0.5864794;26.39527;0.4642485;0.04068071;0.9589502;-0.02831542;-0.6001108;0.15177639999999998;0.7421774;33.02947;0.3719557;7.92479;1.623452;2.602325;6.415707;7.23907;2.319296;-12.49039;20.6792;-0.06786255;-0.01062382;0.04974186;2.212389;0.9049774;0.65;0.33;0.2866667;0.1053038;-34.5216;neg
'OAF_kick_fear';fea;0.0;41.52983;0.03869983;39.94103;41.15895;42.86139;2.920361;31.02501;18.37945;22.34666;21.73766;0.36006;0.6651841;0.07392973;0.3769971;0.6056924;0.5317626999999999;3.910809;1.792744;4.454194;1.53326;0.1427993;0.7924041000000001;13.62948;1.3236290000000002;4.487992;2.227916;0.7720413;26.66924;4.90595;3.0657490000000003;0.02621646;1.057824;0.6932147;0.7066186;11.94402;0.2210824;10.03273;0.6004944999999999;16.55367;0.5894454;540.9006;0.4628252000000001;1284.686;0.2243672;-130.1919;-0.6613448000000001;1535.483;0.1618183;938.47;0.4241592000000001;-87.32615;-0.9573727;2517.178;0.14249920000000002;988.852;0.4687299;-91.22422;-0.8720224;-13.1607;-0.6610793;25.92138;0.4372582;0.04719117;0.8503338;-0.02204107;-0.6163616;0.2034341;0.4890338;23.00607;0.5832468000000001;3.181372;2.828078;-8.877251;-2.136386;2.974123;4.967691;-9.058249;17.31985;-0.04714241;-0.005805139;0.04738152;4.255319;1.470588;0.43;0.21;0.15;0.008164966;-31.66617;neg
'OAF_kick_happy';hap;0.0;38.3363;0.1595404;32.03695;36.83939;45.36282;13.325870000000002;58.55038;31.67122;32.51035;24.82835;0.2550597;0.7155708000000001;0.06493432;0.2430737;0.4094239;0.34448959999999995;2.447319;1.157218;2.316816;1.78722;0.1030367;1.138217;15.30013;1.435949;11.68842;1.238738;3.285793;6.1505;6.354399;2.2473400000000003;0.0367501;1.296598;0.7191966;1.039991;10.15174;0.3382528;15.33942;0.6030664000000001;24.74437;0.5639508000000001;566.9335;0.4149687;1196.761;0.2244494;-103.4687;-0.9017989;1585.8729999999994;0.205781;903.707;0.5487432;-96.06267;-0.8971353000000001;2574.686;0.1547604;756.4482;0.3039717;-100.0663;-0.8257861999999999;-18.2012;-0.5597482;30.28327;0.4124519;0.04539695;0.7822011;-0.02591722;-0.5357381;0.14262470000000002;0.8580291999999999;28.37;0.5832217;12.18252;1.310863;-2.6189150000000003;-7.930460000000001;2.110097;7.352525;-15.11663;22.94016;-0.06280753;-0.01033702;0.05145421;3.211009;0.9389672;0.62;0.47;0.28;0.03741657;-34.90563;pos
'OAF_kick_neutral';neu;0.0;32.59128;0.01975313;32.12986;32.492459999999994;32.79183;0.6619759;13.0262;7.962332000000001;13.03983;17.3937;0.1789878;0.6169679;0.0426833;0.1887977;0.27246190000000003;0.2297786;1.320827;0.5113994000000001;1.570994;1.116897;0.04368858;0.7371576999999999;19.7936;1.169641;14.42898;0.7540364;9.357761;1.75588;7.06216;1.968516;0.01258821;1.49036;0.5962679;1.016016;10.71928;0.1883212;10.21535;0.7960058000000001;30.09245;0.3752232;462.5042;0.299693;1205.684;0.2001396;-76.06007;-1.2584;1503.172;0.137044;815.9269;0.32099920000000004;-87.14792;-0.9836124;2552.587;0.1125302;776.309;0.4148802;-91.14407;-0.9054586;-18.92874;-0.4785931;31.56562000000001;0.3227821;0.03713255;1.119085;-0.02689802;-0.7320183000000001;0.05244663;0.6799776;33.95556;0.4102523;16.21857;0.6464075;4.348008;4.158305;4.824694999999998;2.964143;-17.47859;26.58445;-0.08119535;-0.005884611999999999;0.03150675;3.030303;1.036269;0.6;0.43;0.2266667;0.08498365;-39.99625;neu
'OAF_kick_ps';sur;0.0;35.97176;0.1343969;32.66164000000001;34.25659;39.62416;6.962528;60.49671;32.99152;-3.045509;109.1642;0.3878406;0.6313229;0.1276675;0.4154282;0.6019646;0.4742971;4.623255;2.400288;2.6774560000000003;1.447319;0.1757755;1.037872;16.68028;1.360144;8.111498;1.841238;3.2539830000000003;6.7930509999999975;7.736475;2.110856;0.03937909;1.621314;0.7047919;0.7886543;8.768728999999999;0.4257541;15.33056;0.6426297;27.05957;0.3967557;545.626;0.35209270000000004;1224.731;0.1957919;-83.65914000000002;-1.134952;1588.515;0.16580379999999995;800.9431;0.32457470000000005;-87.11623;-0.9773272;2565.741;0.1157434;819.9023;0.3545706;-90.28613;-0.9151722;-15.57703;-0.5302404000000001;26.70584;0.4371132;0.06703772;0.7339737;-0.02507211;-0.5186024;0.2383927;0.8423450000000001;29.94507;0.4263534000000001;7.297389999999999;2.136559;-3.5729050000000004;-6.140698;6.563803;2.80421;-8.390794;16.00163;-0.05593527;-0.006936751;0.07968947;3.846154;1.477833;0.4166667000000001;0.4149163;0.1775;0.1054455;-31.44407;pos
'OAF_kick_sad';sad;0.0;34.19863;0.2045973;31.685;32.33667;35.868;4.183001;780.8573;0.0;-9.206295;27.19235;0.1804204;0.5904109000000001;0.06508946;0.17961660000000002;0.2810887;0.21599920000000009;1.1519469999999998;0.6968409000000001;1.034569;0.6056397;0.04248844;0.8556129000000001;18.41352;1.273281;15.81877;0.7799093;11.76362;1.26889;10.26827;1.195966;0.02089157;2.384196;0.5528154000000001;1.220076;10.09589;0.4326445;14.70719;0.5504083000000001;30.6923;0.4275354;503.5193;0.398274;1216.742;0.2461707;-78.26689;-1.219947;1567.494;0.16506089999999998;851.3053;0.4086793;-83.57109;-0.9948866;2602.5170000000007;0.14300220000000002;948.9783;0.4808162;-86.45805;-0.9320195;-19.46516;-0.5079846;31.81475;0.3792167;0.03662179;1.240474;-0.02558656;-0.7042361999999999;0.05247459;0.7817001;30.32495;0.6049014;18.97424;0.5482716999999999;7.128927;2.058684;9.931508;1.279094;-12.28983;20.92875;-0.07081805;-0.00935122;0.025360900000000002;2.307692;1.568627;0.4075;0.5541378;0.166;0.1187603;-38.43236;neg
'OAF_kill_angry';ang;0.0;37.98276;0.07754003;36.02526;38.56715;39.27063;3.245377;87.85403000000002;88.58881;29.60405;21.79648;0.5680281;0.6462138000000001;0.187546;0.5536298000000001;0.931636;0.7440899999999999;6.905289;2.249051;2.301316;2.157499;0.2701097;0.919704;17.39773;1.063526;6.6391839999999975;2.027017;-8.18111;-2.886378;-4.270112;-4.101241;0.01760219;1.135991;0.8636062;0.7184901;10.57899;0.3295307;15.66165;0.7295938;26.56414;0.4108418;584.1257;0.580294;1092.991;0.2010354;-71.94515;-1.236603;1558.039;0.2398338;780.0518;0.3110687;-47.42273;-1.546625;2713.473;0.1659547;642.0726;0.4955270000000001;-55.49174;-1.241839;-12.89236;-0.7034308000000001;26.54043;0.3765664;0.03451037;1.122539;-0.02861295;-0.6496294;0.3336986;0.7372395;23.63917;0.5265198;4.943336;2.784178;-14.956829999999998;-1.45108;-6.132588;-2.879161;-9.754773;19.18023;-0.06973255;-0.004499046;0.04924617;2.684564;1.398601;0.57;0.26;0.125;0.005;-26.34953;neg
'OAF_kill_disgust';dis;0.0;32.34082;0.1237799;30.34552;32.492090000000005;35.50788;5.162357;51.73162;36.97787;44.77298;32.74322;0.2782442;0.7686642;0.08336959;0.2354199;0.421211;0.3378415;1.693925;1.110575;2.336402;1.056529;0.1122494;1.04255;19.64618;1.227522;11.29008;1.146469;5.243625;3.359903;3.356462;5.2306;0.04301406;1.476247;0.8596599;0.8805196;7.823439;0.5363979999999999;10.36642;1.236001;28.05333;0.4552865;463.7964;0.3205907;1297.457;0.260233;-76.73817;-1.25291;1480.0120000000006;0.1807528;881.8885;0.3677801;-82.10746;-1.056235;2527.681;0.1280829;782.2510000000003;0.4552659000000001;-86.92645999999998;-0.9565293;-16.32144;-0.6020029;29.47592;0.3887849;0.04730447;0.9651271;-0.02786523;-0.70557;0.15735410000000002;0.7910894;34.25148;0.3775209000000001;10.99987;1.365999;-0.3008052;-56.24951;5.128417;3.844352;-9.228597;18.20568;-0.07370633;-0.0057599240000000005;0.03556395;2.173913;0.8888889000000001;0.72;0.27;0.2533333;0.1371941;-33.16086;neg
'OAF_kill_fear';fea;0.0;41.26197;0.03768971;40.43048;40.82316;42.34977;1.919296;54.81668000000001;65.5014;20.02059;25.94117;0.4286441;0.6054578;0.1519116;0.4801312;0.6536029999999999;0.5016913;3.167985;1.69461;3.550552;1.38143;0.1565859;0.796721;15.46711;1.3160459999999998;7.263458;1.62176;-4.307448;-5.206498000000002;-3.509031;-5.356357;0.01471391;1.189751;0.5922368;0.7671601;12.89709;0.250217;9.530228;0.7864621999999999;18.25763;0.6328259;498.2067;0.4924302;1171.967;0.2282843;-130.612;-0.6505029;1521.9;0.2348112;819.4202;0.2588127;-70.30996;-1.141076;2562.129;0.17215450000000002;857.8826;0.5787938;-76.30566;-1.000895;-13.03309;-0.6425079;26.29023;0.3832913;0.04143577;0.8813832;-0.02308925;-0.6382452;0.2041929;0.5766882;24.5813;0.5481756999999999;3.7184550000000014;2.838283;-13.46151;-1.430869;-4.386096;-4.542388;-7.643761;15.59046;-0.05684680000000001;-0.005862942;0.052873300000000005;3.3557050000000004;1.398601;0.505;0.175;0.19;0.04;-30.00933;neg
'OAF_kill_happy';hap;0.0;37.49276;0.1713145;31.65786;36.19358;43.77278;12.11492;38.16474;30.18967;65.29182;35.25151;0.2789007;0.6422937;0.09622774;0.2874455;0.4033759;0.3071482;1.818338;0.7556822;2.265683;0.9767824;0.1108795;1.045703;17.76148;1.304296;13.78926;0.9734801;-1.124901;-18.70953;-0.9081374;-19.79898;0.03549571;1.368571;0.5740185999999999;0.6736856;9.864963;0.3369226;12.43355;0.8055366;27.70555;0.5170015;572.7838;0.3853279000000001;1203.091;0.2251775;-81.35797;-1.119028;1584.231;0.2149839;826.6113;0.313814;-78.617;-1.043991;2663.682;0.1407382;762.0311;0.4302773;-85.81385999999998;-0.8940903;-17.17829;-0.5627635;31.61604;0.347249;0.04657914;0.8310591999999999;-0.02643499;-0.7041397;0.1482652;0.8467872;29.76975;0.5050551999999999;13.73901;1.123347;-6.350363;-3.413946;-4.340969;-4.284068;-12.93017;21.7431;-0.06712477;-0.0041463970000000005;0.039250400000000005;2.242152;0.925926;0.735;0.335;0.325;0.035;-34.782540000000004;pos
'OAF_kill_neutral';neu;0.0;32.76225;0.0970863;32.07863;32.28622;32.62566;0.5470276;55.37899;0.0;10.86392;11.17418;0.1900813;0.5399004;0.0913467;0.1920454;0.2746466;0.1832998;1.156136;0.447675;0.7020518;0.6919036;0.04191197;0.5681071999999999;23.59118;1.023608;14.67051;0.736481;8.290734;2.070184;4.533258999999998;3.367785;0.00921304;1.273499;0.5566165;1.025021;11.01944;0.1541221;9.044753;1.072746;28.04403;0.369435;431.5091;0.3558731;1128.611;0.2489798;-63.30987;-1.464721;1419.27;0.1598307;771.3635;0.295487;-73.66233000000003;-1.121518;2468.044;0.116031;660.8427;0.3570164;-77.697;-1.014002;-18.08922;-0.4742325;31.76488;0.3490853;0.02785666;1.212369;-0.02754527;-0.6191818;0.04891787;0.5047769;35.48066;0.4379307;13.90381;0.7273505;4.453763;3.917717;3.784067;4.179869999999998;-15.62358;24.92155;-0.08784666;-0.004913185;0.02745952;2.427185;1.0;0.68;0.37;0.19;0.08602326;-39.2688;neu
'OAF_kill_ps';sur;0.0;36.27683;0.14418770000000006;32.0163;33.82838;41.94202;9.92572;56.27085;33.5621;57.72105;32.19743;0.3961955;0.6074519;0.1508531;0.4008388;0.6016994999999999;0.4508464;2.980379;1.493075;2.771755;1.072963;0.18752020000000005;0.9445674;20.16662;1.103885;12.436;1.170867;-0.9524606;-23.16508;0.6429406;30.41069;0.05461318;1.531362;0.7664871;1.065575;9.456647;0.31665429999999994;12.43944;0.7165161999999999;29.83581;0.30695959999999994;556.7743;0.3695397;1229.411;0.1714187;-69.19025;-1.2841;1575.331;0.1960953;817.0423;0.26415559999999993;-71.13754;-1.116239;2671.21;0.1056673;701.1832;0.3899785;-78.15257;-0.9558582;-17.87939;-0.4743083;30.323940000000004;0.3265561;0.05404248;0.9733483;-0.02946641;-0.5753623000000001;0.2398365;0.7707345999999999;31.39493;0.387483;12.73512;1.275577;-5.131886;-4.370755;0.1986057;105.5605;-4.057805;11.77994;-0.05440558;-0.00603837;0.0637553;3.153153;0.9216591;0.775;0.335;0.19;0.09899495;-30.83717;pos
'OAF_kill_sad';sad;0.0;32.65187;0.08550947;31.39961;32.48449;34.9405;3.54089;102.7133;61.98016;25.68716;20.96291;0.16163429999999998;0.6017286000000001;0.05627222;0.15463010000000002;0.2370732;0.180801;0.9102741;0.5058715;0.7784451;0.34682440000000003;0.04792969;0.7925043;22.39763;0.946334;18.5511;0.5826607;13.33473;1.00346;7.452838000000002;1.943159;0.02045417;2.261517;0.5429359;1.296747;10.74368;0.2530715;12.84285;0.6655934;32.24228;0.3420078;431.1575;0.3455905;1170.068;0.2393737;-70.75699;-1.328058;1480.7220000000002;0.1806218;833.9746;0.4652755;-82.36402;-1.00427;2511.938;0.1451723;905.5247;0.5360134;-87.62131;-0.9032707;-21.79626;-0.3844966;33.24563;0.32333579999999995;0.04021199;0.9620031;-0.03026428;-0.5446185;0.04931038;0.723543;33.62617;0.3739677;20.58145;0.5182382999999999;10.747;1.295724;6.882364;2.22918;-20.243170000000006;30.22274;-0.09939454;-0.01034511;0.04566189;1.937985;0.7905138;0.835;0.485;0.27;0.09626352;-39.38029;neg
'OAF_king_angry';ang;0.0;38.62437;0.0853987;37.29483;39.06738;40.22566;2.930836;130.3267;42.95274000000001;13.95009;31.4808;0.4778050999999999;0.7198639;0.1005021;0.4498430000000001;0.7619889;0.6614868;6.47628;2.555045;3.706708;1.874418;0.1871483;0.8655347;18.53963;0.9889076;6.420435;2.082288;-0.7458694;-26.97051;4.965515;3.984173;0.0192988;1.159115;0.688231;0.7364859;11.27073;0.22037150000000005;18.29319;0.394984;21.50215;0.6550803000000001;570.7489;0.4874654000000001;1212.758;0.2597165;-83.02458;-1.124471;1590.7;0.18522;775.7455;0.3721134;-61.25343;-1.266877;2620.51;0.135364;835.1595;0.5527257;-63.62831;-1.193586;-11.59467;-0.825166;22.79735;0.5813863;0.02965293;0.9039623;-0.02782035;-0.5359116999999999;0.2394905;0.6615828;24.35701;0.5656459;3.48362;3.792461;-6.308402;-3.02856;2.275685;8.89897;-17.474;26.51848;-0.08043958;-0.009971697;0.04580551;3.030303;1.257862;0.595;0.235;0.18;0.02;-27.53484000000001;neg
'OAF_king_disgust';dis;0.0;32.94945;0.09678034;30.06085;33.124520000000004;35.52461;5.463762;45.81323;27.8337;43.57299;23.63638;0.2811995;0.6198594000000001;0.1099837;0.2767937;0.4414153;0.3314316;1.886876;0.7026821999999999;1.914241;1.095244;0.1030038;0.811823;22.76854;1.013727;17.86204;0.6263747;6.469199;2.699385;10.88558;1.42651;0.02894775;0.9712177;0.7410932;0.8819120999999999;9.064602;0.2970413;14.30156;0.5760325;34.33433;0.3914998;579.5754;0.3591453;1260.239;0.1858189;-65.27328;-1.30581;1619.333;0.1951264;933.0899;0.5004603;-73.4729;-1.050818;2662.292;0.1401154;949.2119;0.4310348;-79.47456;-0.9240704;-20.28243;-0.4630587000000001;33.28082;0.378592;0.0325205;1.47055;-0.02784319;-0.6067100000000001;0.1201463;0.7439991;34.03609;0.387833;18.69336;0.6050532;3.877261;4.663978;11.67351;1.371189;-9.054084;17.43145;-0.06892484;-0.0049903790000000005;0.05959413;2.666667;0.913242;0.79;0.32;0.285;0.045;-34.42048;neg
'OAF_king_fear';fea;0.0;41.3856;0.0566479;40.31768;41.29892;42.14598;1.828297;174.2587;197.0593;44.91611;16.126070000000002;0.3283237;0.5352566;0.1863551;0.3570338;0.4751036;0.2887484;3.550881;1.833688;2.229617;1.450294;0.1208031;0.9438793;17.46783;1.191696;10.19989;0.9910779;-1.740478;-12.39614;2.992807;4.839489;0.02498162;1.979134;0.4989249;0.893227;13.60748;0.2426695;6.39156;1.269574;18.765320000000006;0.5096219;659.2714;0.393001;1277.772;0.2693098;-95.17954;-0.8995947;1701.744;0.17290229999999998;918.2079;0.3754273;-72.28177;-1.055189;2789.936;0.1378993;942.9969;0.4378147;-78.84911;-0.9180782;-16.73467;-0.5621039000000001;29.54294;0.4194965;0.05411674;0.7546828000000001;-0.02228921;-0.8056814999999999;0.1510197;0.8124134;25.26497;0.5323055;7.884067;1.200883;-8.705844;-2.373514;3.315403;4.548961;-12.22346;20.3944;-0.06384116;-0.006537116;0.04290929;3.144654;1.333333;0.54;0.24;0.19;0.01;-31.73439;neg
